id1,id2,pano1,pano2,winner
966,1291,y0gs4XYVfPCHOk7HF5ih6A,rC4ITZTfnmZSu93OR0zRIw,none
593,1013,mvr3EMioGllPKAwd-NLAjA,5LbQFWowfn7MFfhVi62wiQ,none
1414,1022,Vjogk64etcQ0FEAzmPSTcw,7KmXJ2Py1y8zu6F-9Hu7KA,none
99,1253,ZXUFUXxQYiENae0v3yXijQ,kj4ZGxjgZ20kSDfOTESA7Q,none
1109,1399,OspO4qpWbAZ3NtcP4cW0fQ,P-ut7etMACDMJNtrkWzvww,none
202,1338,Hl9KaChHhGpmGChZH3hfwA,0ufUNAPhGCsY2laIDi-tQA,right
1082,1387,IhmsDVyUfc7uYAQ07nJ0Jw,JY7xGNTBH3Aa8LbNuJMfkA,left
811,1204,WG6BuokpIh3sbp_8WzTZng,dx2brhDUbNjs4XCJ6Tmiog,left
1058,1158,Ci-dZQMLxTB_u9FFtsNLhA,XCmEiTpZrIl-V6j1KsEz9A,right
248,841,YdLwDYFkrPezAMZunCDztw,aGvXgUhGkgLDcn_UGGq0pg,right
836,416,_CGkRYknO8pszl-01xgSYw,JQrG6mZiUXlOdye6s2rv6g,none
526,400,c4sWKBV95Clzy1sYU2ErMA,EvagOBxKTiCppZxvN8y-Zg,right
558,427,fyGMO0vOhbKn-EpJMqo8rw,KwHym6OUBOo51WiS9Xc29Q,right
117,123,gmSMM7FTo6uk5opVIF7VTQ,ke3KZmqClmjcOHPg_wUmiA,left
706,844,8rJsHQNv5Gh8Sfp-uQjwuA,b5hmqa5uv0a1pSB0DL0PJw,right
498,535,Z5Pdq7NBSDmdxziqAfZhww,dYffLPWiK-r25o207lWZow,right
508,1236,_WgG4gMmWu0Vy46V1bKiqA,i1hxAk4K0LVwdzItPaGz9Q,right
197,600,FFvk9JbsmnSD9mq8tsVhCg,oSIHtI-EVUDRAkEpCBtgnQ,left
654,611,yPwoGpHN2FD3TBVClddP9Q,r0CS38dAoBQj-9QjDAlLvA,left
1294,31,reHe560CgQOZJVZ_0qDb7Q,6VrWF__KSn47wRvAtgfsxA,none
1137,877,UKrkTfzC6rM1agB0fC6gzw,i6djh7oxsVZcLDPEQjHAgA,right
1028,1070,7vRtZY3NV6Aqg97LKRRS-g,FsgWz3WVKRJAHDPnCUWexQ,none
1469,1331,rXGXkO-qslL2aFoVwWS6aw,z4fl92wvyhLgXNWMuH_KDQ,none
988,322,1uegL-o-1OpililU1AWRqA,x-WRe0AVMpLOvoQdC_yMrw,left
512,200,aVhSKEwB7MroXa_O6aABiw,H8r3U4sq3TZAAH3NJO4F7A,left
1064,1267,Dyi6unuvsQ7G185FdEudkQ,mrX86cDjCDa5aqzpBsCqSQ,none
19,147,3tu8ux1v1GemUUnpXiOlMg,usZTnOOkQb5_UdXBxv5yQw,right
935,47,sWKl7Y4FiuET8BkYUy_VlA,BvbkfAY3I4q6cAyT3EZrEw,left
244,964,XhazKWM0oVjTCxlXw_42cg,xD76v4ei-FSVZuq1Id8dlw,right
965,1489,xdv29hC9Q9sl4UiRZiK0_A,zjenFACffdozXqrDIZU4BQ,left
1243,901,ikcW39kH7fA_vm8JLykr3A,lwpaW3BF6KCuT0hOth-DEw,right
292,794,nEAhvmjWIrT5xhvkbU_3gg,TjO-vL-tEQ5fVk27rP7LQg,right
24,928,4zWQwmZanfMekX6pYs1pqw,qjDHy4lkCddhyaCwuOFvtg,none
577,1409,jTlN0yqFbQAgInMK_hTuLQ,StjmKCH_CVEgE6lstUfCpA,right
430,552,LdDe7oIqGwvmMr9Psthxhw,f9zWURfp6F_TmSJn1uDM3g,left
754,621,LImY9O7qBVJzYgreHipcGg,t3b-z53Utn0VMPxULh7Bzg,right
1403,993,QTSxQxksBRPOVUEqDxXUog,2x19WHhCrrVhcXgPpJd1iw,right
494,1045,YhYCfMOFXQvADGxB1SyzyA,AouBgyMSLPvAczzq5Wsr9Q,none
999,541,3TmLMOe2U3UTk5NynJbVfw,dz-Sv5mqs8MZeXNcXx24bQ,left
297,1092,ogtPyJvfHLe7kAtNqjaTmg,KySWoWK0ckPHNkdyD0ut-A,left
440,676,NwokIaRr7M5KRXaWCiwscQ,1FjQvBHEOOyz-wHFW6WzjQ,none
20,568,44sx8LpybE_eUCllYdfH_Q,i0YPo0TdsxX9yrjq2oqxGg,right
1052,670,BoRG3cIyJtnqNtgxhi20nw,0m1Z_2R45CnLX6ElRzBsJQ,none
389,822,C9nqTJg5PQHpUhfeUsZU3w,XJ43c4ZGFCncl7kpwFtTEg,left
268,1478,cCidRGiA3d2GWmFj8Lm7cQ,v8QdD6hvnAQoS8uvULUtgQ,left
756,34,Ly5x5EWQLCrRGP8u58uNMA,7Bf6kbtaX6tWLseI9dp8KQ,none
1128,554,RzaP6NtRkhpAKUmx3Q1VJQ,fJO_0l6IDOAgqRWoC9oMtw,right
213,445,LbAnK213u0BBCjrQbj4MOA,PAYd9GNbtTSpY2oeM6tWvg,right
501,516,ZWCBnT60zpLPQJUustA81Q,bC1mp_dDOVSZYycdH3DAqQ,right
26,867,5CWQs2cry3oopJjP7173Hw,gKrGVU-cjWyHF2zXpt45mA,none
698,81,6pWOYz2sH3b8dQYxgBsWpQ,PnDiDhAVYtvsxnjYhjBtvg,none
694,1212,5eQfXZ7UP81kcMwnfDgOsg,fjVPlijLdbx4wC2d8ok0Ag,none
1322,138,xFDbJQ68FIwhsFHh1b2g1w,r1yEg7VHm77KmUd4Yt2LUA,right
466,266,TCTtu-9_SJPMI5A4i_YP4Q,br_H1DrBL-AWj-418E40jg,right
811,1256,WG6BuokpIh3sbp_8WzTZng,lHnq9SXj4szbE8B9E4vKiw,none
1379,1203,H8FIwWyI2ISCK0uui2ZFmQ,dsBeVC8nOQFbMswT8Ck_cg,right
41,911,8h2fvwlEGwVsXT55bDUiLg,nw3zyQCRcxXRREtdaoOJjQ,left
384,135,AcJFghyyzhDGuYCFx2_tog,qWc7Q7gBEwlOTfNqDxzSaw,left
674,670,0vtV-3stF-CPJdjmE5UsOg,0m1Z_2R45CnLX6ElRzBsJQ,none
258,1112,a5tvCetpzWg_-70h8fvEqg,PGV__KhoXUcTRBl4cqdPWQ,none
1443,301,fN5ecH79lWUVl32iOlIyuw,pMKjvtqLGPis2V05VkIngw,none
888,701,jzsk2KzJGca__6fGOEhtog,7iOBFcXjcUsoJsiAINVxOw,none
157,1060,-jFqGyDivVAe88c58mIbxA,Cy1rS_1xwqpIV1Pw3RbFVA,left
1295,1228,rwzlfoFvr98pkmztHE-k4Q,hMJTR8ZLz1F86PIDLisl-Q,left
803,200,UxReoLpQonv9DdKvWk0y4w,H8r3U4sq3TZAAH3NJO4F7A,left
1477,456,urtLBNiLEecj5VdZxKhtgw,RH5wLbwZ4L5rZg1i8icDWQ,right
1358,1343,8dWqgFm4tH18x0F2Yow6LQ,1x6Oh6UmGNKstCV3ccGTOw,left
670,698,0m1Z_2R45CnLX6ElRzBsJQ,6pWOYz2sH3b8dQYxgBsWpQ,none
606,540,p0Qn_dVvZbL2qcxdmGEQFA,dxX99a68A36kRB4zedYeIQ,left
1168,335,YujUEnF8WmmOgdRunZXLVg,-S_LLxr8VnBwMr5q9nZxjQ,none
1342,1351,1qpd0qne5Ela5UXidCrzcw,5Iix7yeep4K35e1Jcl3a9A,left
1418,753,YL6vp8gjkP5OdWpF_0djHQ,LCyI86Jegzcp2gsIMTpgBA,right
761,1204,NCxWz80rLegcUujcu4iRyw,dx2brhDUbNjs4XCJ6Tmiog,none
50,803,CDSeYTxxtBPEQsDaAf0wbg,UxReoLpQonv9DdKvWk0y4w,none
347,188,2j3lJX4rRv8NrBmPKcijRw,BfW0QxSRpwl61Vw3pf1vxQ,none
1303,552,uHSRbc4mB2Tg3kcRqQaacg,f9zWURfp6F_TmSJn1uDM3g,none
1283,683,pMD4IgkjPfp_YBl2l-e2Bw,2LMKT9dBdLZ3lP_mysjC_Q,right
130,659,nJ-zkTKwxDSJ9sqDu4gyTA,zIDJPUnynISRLzp3OJbCzw,left
468,929,TVLitWoUzQawTyNhliP-4A,rGQMVl-nqGjcxFSj3qmJzA,none
815,1418,WY1jh_HJ-vXss92FsAx3NQ,YL6vp8gjkP5OdWpF_0djHQ,right
1257,661,lkAq25qEieK4eSYLBrs0oQ,ztatGaRlczU8S7UFk5fTEQ,left
417,687,JhrLj5c_eTyJTq92abTgEw,3Dr5uSMalIXDBv--slHl3g,right
714,1029,BhkXILKwiGXRbvU39cQNQw,8-Elh3piKUMQG8pPXwGUpg,none
629,1305,uUhDYLf4HffCNepFFypgTQ,uNpVUDb_oDWXwdAOzszpqA,right
293,301,nJtC6ol0euazPOZHwUJutg,pMKjvtqLGPis2V05VkIngw,none
970,254,zbNWrzB3S8Jr3aok_D19wg,_J0cKLEXPyq_3xs2pml3jQ,left
491,1400,Y6VEWbJ2Pm8h8e2Trk6Ylw,QJI6ePVR6cT_YWi47UsHJQ,none
174,1232,7N_9qfTSoBA3HJ3o_dajXQ,hkYKc7R6O_ll0UeUwM2yGw,right
486,1480,XVa61ZKkEKErpf7H_V952Q,woyNXmvxEwELQt6DnWbhkw,none
679,1073,1zJNrtL98YgbSslxhre4Cg,GZGtov3zBBYcVTwyzYpyWg,none
1071,548,FxHf5dak0OX7HdkDqZfpgw,eWn11Tte1I6I5GYMOtINSw,left
251,1064,_8v7q-U7u7obShWCn0lpcw,Dyi6unuvsQ7G185FdEudkQ,left
340,1338,0iZRkWSHSLiJqVYxQIRHIw,0ufUNAPhGCsY2laIDi-tQA,right
560,219,gkLFSid0A9fX4EeaOrWrdA,OQev3be5hDjv-iQ3tgfcPg,none
890,1018,kd1519Pfs_A25JatIiLK_w,6v-F9cCKNuDNnsITL2Fo5w,none
784,373,RuhsBQygu_gRdh0Wb16X9A,8U2N1UFHrKYDC5skW0rZCg,right
1407,870,Rsae-sMKgi489ltfC69Fwg,gfGDPf8Q_jfXiLNEufnQ8Q,left
623,429,tIfIpRK08QnzsQ4RHUUPzA,LCiIeIarwttHvHwGfhm9iw,left
802,976,UnoM9wAJNrX5v2yRh5d0Ew,0Tb9OZhO3NIku2FDgkzPXw,right
463,96,S_NyACD4BfqtW1UHvHoJlQ,Z13Po42uDxCckxybh6aTCA,none
599,1406,oRdEo17QO37_TZN0h9u24Q,RlUXxOMh1lbAIda9kCyeFQ,right
354,667,49l1lmbwoV0aMTW_kVYd0g,-s3by9-UES28DwokORCdeQ,left
1457,1216,lxcVvsNoSR9ztYxdmx1YYA,gF54Ank3jZYstMwlhZWEgw,none
812,963,WPGO_tTunDTvZyqwLzp53A,xBpT7jcyi8hNk7kK9nlL7w,none
490,297,Y00S9NBJ1bHJ90pN6eoq6w,ogtPyJvfHLe7kAtNqjaTmg,right
165,1150,2tnbuv7whFXeee0PuXvYvg,VisxPwUax8Bsxia9hBjC8g,left
84,1156,SPnXk57CKmCU7lJoh1NOgw,WpIeJZld0SDVL4VgOIVDAQ,none
798,763,UDUeMj1o7U2NEb8Cc3Z3tA,NLaB9sqm6zommkdJlA7B-g,none
887,365,juwlqk7OVFT0kasDOD_OuA,6EK140DVs5AOzTzdczhAoQ,none
1033,1136,9JKw4vp-dHbnNQzznw3apg,UByzmRyJSnV_9WuYBRt3Iw,left
996,1137,3E8dr05xiRuzutOvgLgkkQ,UKrkTfzC6rM1agB0fC6gzw,left
1317,1036,wc_Yv70E5URqYmXwaIE2Dw,9MvR7yWaPdkeg-7r1gT0ZQ,none
299,1272,p2O9iC3ZYbGw16Z8i2-EuQ,nWAb16od_V8BOpVr1x0rag,none
919,13,pBjWQmIK0LRtukjTBCg2HA,3D2xanakmXs__LoaVHglwQ,left
89,16,TrwA3bfKGHJu0SnNSLG7pQ,3SCtSDkqQra8wMLUn1DiHA,none
705,1232,8jU9-3FgQIDnfL0R8XqBZQ,hkYKc7R6O_ll0UeUwM2yGw,right
252,288,_F6qvgAp9bU2szZ9QGOmxQ,kHNywQHWcRKv7q88euiPOw,none
97,1021,ZF--S52i3q_b8B3V4A3tAQ,7HTUl1zqjyXwXkBQ0D2rQg,none
803,830,UxReoLpQonv9DdKvWk0y4w,YVtnY3sdDFj3UsPAp86ROg,none
1325,360,xumL4wHKTHexYwo_Z49H0A,4hGktmI9MSWPdpVP5_M4Hg,none
1268,156,mu1RWh9ce_F8pVe-6b9abw,-VsXpc06-M0zcVtj8cBerA,left
1258,799,loNqaxYdkNWz87u9NpxKhg,UDhSiNU9d-9qjtqVMmgqsA,right
1288,215,q3MSfwka3nlFEn3wS1KgWA,M8UUvo3VR1OTWlAFQ-7sXg,none
677,169,1RfvoBcnKWWT8xnWr1yNfg,5madtFZT7AUyJ0bzXpLCtQ,right
725,240,Dz0C4OgPIxsl744J2L1m4g,VYAYOEIV2WMT83sRJ6bogA,right
1233,579,hl-zQ0l48xP6UUFw4i4rtw,k7DkEovRJBwxk4P2Lz9Jqg,left
3,1068,03XbcQ3KSvQBVggW89VGAQ,FIKxpHmtDtr11jJ3e8Z7eA,left
933,1074,s5yGx8ic5U3D8KpCvr3X3Q,HB1cGpO9usHTLloei3BPYQ,left
908,130,naXjeLL6pc7AfLIqrAGqVw,nJ-zkTKwxDSJ9sqDu4gyTA,none
901,1384,lwpaW3BF6KCuT0hOth-DEw,J4IAKOqqZ1sRZbhCxVOPfg,right
662,607,zz_9BhjUSHZBI2gZnu0irw,p_-_J6ZrNDs4S_TbUCFX1g,left
1014,1404,5rGJ7_qn2KOMnih9CPxuvw,QaYj_PyzzBwlfL7xGTbW4A,right
787,449,SBtobDMPuYezdNVujL3jWw,PoIvYCW5IqQhQGSSZTtqcg,none
122,1146,jHf_2ISZr7DWmeDlXCkhKQ,Uwak2pupKqWx7Y7QiRZaEA,none
915,83,oLqqmee18tRGZVEngAC60A,Q6duiJDRcIqeDwmyEKsXFg,none
872,657,guulS1ZywXmE43QtR8zC6Q,z0ph9gBkITBLXEJfOh9GwA,none
1145,537,UvJotpmz8To3AMKoRF3u2g,dfSLGUM9PHVf4xP75KiWgw,right
1386,149,JU6Hn11hIslOxuVTcOg4bA,wWr-BN1QUAoWXry6FzfbEg,right
593,1159,mvr3EMioGllPKAwd-NLAjA,XwA0OVrFFV9ptCafmdu6JA,right
443,1329,Ocdf8hRusm9d6VqweLMStw,yqjrxaAuJm6kMhdkDkRkFg,none
186,485,AdNwiEspdqJHtxUpAZTx4Q,XUFgwxue3H1EoQPNQkz4-A,left
814,367,WWDlpFuwx4eXEtkXmthXLA,71nL5BykfXRSOs3Bv09KfQ,left
47,485,BvbkfAY3I4q6cAyT3EZrEw,XUFgwxue3H1EoQPNQkz4-A,right
41,1152,8h2fvwlEGwVsXT55bDUiLg,WEM5ea9UXR4Mrr5gtZb5iQ,right
93,135,Woa2H5Q_pmS8-OGyqLFwTA,qWc7Q7gBEwlOTfNqDxzSaw,left
579,623,k7DkEovRJBwxk4P2Lz9Jqg,tIfIpRK08QnzsQ4RHUUPzA,right
334,755,-OTYB6ueVHmWKB8uDcmFYA,Lbl3utnBsJnPduUt8VmQ-Q,none
423,409,KMqz6s41B7xSujN9hePuow,Glz6jWcD6FJTWqDRoLLp1g,right
826,482,Y4ZBtQ4g0F7C2l4GUTobsQ,WjpscNnZ8FkAWyTiHvvYqQ,right
933,161,s5yGx8ic5U3D8KpCvr3X3Q,0txdUOJgHPkBYnhOcYOkpw,left
601,914,oXVHTTfN3GAIy0sU35Yh2A,oFuf8sMr6fsaf993WzfPrQ,left
912,542,nx-OAj0lw6_rFFtWm2ognQ,e--9PaOdZKpr3sSxWDhVqQ,right
836,658,_CGkRYknO8pszl-01xgSYw,z8ThY45gW_aseiTWOevs-Q,left
1254,973,kq83z9R06ZIRMnQBbw80NA,-RHxgm_6kFvfxOfGIhrKlg,none
37,361,7ccul9lfnCcMmupynvusHw,54ymry3NwpSBicwwHajMjg,left
284,168,iXHrH2I9sZEYRylJ-nUgNw,4o6hd0tf8btO3-bNh00qDg,right
313,318,txQyYDvgxG2fqB_IJ9Lgyw,vjEdrqmhvooWlocdOCfcpw,left
815,315,WY1jh_HJ-vXss92FsAx3NQ,vQprtxUmC2DRratdnNCFCw,right
15,364,3Obk69MUPL7uMbqwlrxEcQ,5mi783j_TQxH4kanAh9M9w,none
1066,1395,EhN3proKYad_6dNKEao3jw,Mt0mTM0LqMAPdqhnoEFjzg,right
230,1057,RgVXrEmXGyntJMyp65iHIg,Cbd6I_DGunPhGgH3WFhiXQ,right
348,756,38UroZkNHWLcd9L1YvPZ8Q,Ly5x5EWQLCrRGP8u58uNMA,right
413,1000,IXccHP00mmxgtSXZWfUkrw,3dBxGCOwVHrAGBn6-E3Weg,left
489,1315,Xt19-6GeyC_0QlXWpjUqpQ,wFjNb5IzIHsYQNijqRQ72w,left
1339,1370,1W0Mgk7ltb-vUS_chKfDHw,C9UJKUZC6NBZQdyyoDfEbA,none
1070,600,FsgWz3WVKRJAHDPnCUWexQ,oSIHtI-EVUDRAkEpCBtgnQ,left
874,164,h9tWab6xO-rJZLvlNKHEyw,1mxDw7n58HSzbouNAWv3fw,right
749,995,Idxk4PKHNPJeYsQDSuq1vw,38FymI-QK0gc005bL86JvA,right
1147,1200,V5Ua-CyCqZ_Pgk0RN2Z4WQ,deJ_-i8Ol8QjeYgOiZ2Jew,right
225,1043,PcdE5bqyRRSDYdVr8RNuXg,Ahzj4JkDgDkBk_NHGF7mdg,left
493,1287,YVHfqvXYSPgKSQ2rwn4RiA,q-YxPmx4c9ujWOj5f4G2eA,left
724,817,DHxMji3Qqknhdi4zj3yvBQ,WmJH2KBldQYH6hv1aF_NIg,none
489,117,Xt19-6GeyC_0QlXWpjUqpQ,gmSMM7FTo6uk5opVIF7VTQ,right
890,493,kd1519Pfs_A25JatIiLK_w,YVHfqvXYSPgKSQ2rwn4RiA,right
1244,556,iy3osPjATZYL7jDaZi3IBw,fRs25Tyv0T_R9plPEkowLg,right
730,254,FSuCcaoOhBAs55uSPBJuDQ,_J0cKLEXPyq_3xs2pml3jQ,left
1088,48,Khjfdt0-OaH8HNzL77INwQ,C3x6ztXbrpZ74gsH1umOmQ,right
287,537,k9x0vuUcEO0V9_hRps_hRA,dfSLGUM9PHVf4xP75KiWgw,left
1092,598,KySWoWK0ckPHNkdyD0ut-A,oFZdlGIARGXbCJa0ZALZdQ,left
260,1481,aY32hmTPsijVyJQBmRT_AQ,xKvjGMD8gHXKbvjv4tGhWA,left
92,480,WfwYNDXDdp9POhvRlx60yg,WBN0oCgjjO9QzjCF7Zp9Iw,left
129,39,nC6m5dS7g82h-Ax3cxz3yg,8StNoL00Jm8ORBCKIw62tg,left
604,990,onA1SEyRg99AhqqbGghf-A,2NAJ-GE3fCDgjg41xSs7hQ,none
649,209,xD7PkIJ47kRW4mqwFMkgpA,JZtmHZP9ykJMc6vXYK65CA,right
525,693,c4eG8tb0ECD8820AG8Wiig,5VJTNId-ZqzyRXx45RGgLg,right
109,1041,dMYML1LXzJ-l2vo4U6QvGg,ALrcP3CNO39xS3TGLp8cvg,left
1468,1477,rVcexU_Jjg20CL4IUjWanQ,urtLBNiLEecj5VdZxKhtgw,right
1033,507,9JKw4vp-dHbnNQzznw3apg,_KgqLU-Dbogk3A8oEZss2g,none
59,1324,FzcoR5KayzV76Q3QJ5mt7g,xV54lIE-5C9QrJb4NDdjBQ,left
1151,499,VzvYGqxQg6BrEQROsQLhiw,ZELGqXX7e2jfNuoFjpa3xA,left
767,1356,Oe-1GMzy9QQmSQa9aXn9Gg,7rxfVSwCzMgZeySqXmtuyQ,right
1017,136,6qFJmx0NDiNkWzzwkm3wAA,qhchctcOw0nJ6NdOUuj4Zg,right
381,1119,A8OK5ONu9F7gjZuFxiVYxw,PkUWXV7lvuQHToyihH6I9g,right
926,1362,qUh9ShyKsO2elBZM7jR-uQ,9dZ7PxrZezurPlgVALtHAw,right
274,527,ew-z9NJvzKECmAEve9PAsQ,c6mk9mEfq0zv_LsDEiBuOw,left
201,1054,HPJnfrGo6SRkBVRa0fNyBw,C-VUPxCLDTb7jLIj2SKaUA,left
177,351,7seONPPDTbjYnBr1Eqk9pw,3lKzgUWFFZKts8asgiLbkw,none
367,1066,71nL5BykfXRSOs3Bv09KfQ,EhN3proKYad_6dNKEao3jw,none
14,227,3EanuET-Xh4323iAur3fYg,PxU6bSIK2qlqgtMOLfhf6w,none
504,403,Zyza9jynG1iaW7_DahLrCg,FUMvVYXo2nkuL_Td_RDjQA,none
927,198,qdJS9jcPlCDDj1MbJ244Ig,GHGfW6-qEvssbqKpnHsCXw,left
1022,1254,7KmXJ2Py1y8zu6F-9Hu7KA,kq83z9R06ZIRMnQBbw80NA,left
637,913,umN9vI6SqLpiL4jFYLHKQQ,ny-EG7ZyPfxCBjz47LMJJA,none
1220,1197,gNtq1UVv9E05ghs04FgKbA,ck14Zobnbxjbee2yk1GEng,left
769,571,OloLyIvrfxePIlIh1foTsg,iupp5sWalvBdH-HkPl9JxA,right
438,306,MkDAjGpQ_PoQv6qzyecdDg,qPfpo2JIIxIX3_LD_JXLbA,none
920,339,pEpF-JxB-1s5YLyDd7LjGw,0ap1FII-lrq5E6tGuoKAfg,none
1467,1245,rQngAozfAotrZ5LqeT_9Cg,j4lxaVwtgealjpIueg0wBw,right
1295,987,rwzlfoFvr98pkmztHE-k4Q,1itYE4KgFvB3lAlbhMyruw,none
909,1086,nklJQuqjRUfX3-pg-sIVCQ,KYAt0PiF7zq9NovEYfOnNA,none
782,1400,RjpvTdXpvGPLgFzdhu1pxA,QJI6ePVR6cT_YWi47UsHJQ,none
581,36,kCcgIj19yW6TzZAjatMG6A,7aAclTaJMY9CD6KY3Da_8w,left
1365,90,AAjinoywRbKsYr1QnGPn8g,UzJQ61jfSjls9eSG7MRFQg,none
1232,1019,hkYKc7R6O_ll0UeUwM2yGw,7-f1mG-bSBXRT-bZuRC2RQ,left
75,498,NzIBPHgd20wEhy6JIe4eFQ,Z5Pdq7NBSDmdxziqAfZhww,none
1455,794,lSY7FAQuQHx-7uonZIZ-qQ,TjO-vL-tEQ5fVk27rP7LQg,right
403,1117,FUMvVYXo2nkuL_Td_RDjQA,Pc-GK1364qqqkv0e-JZiHA,none
1301,1191,tHv-H6gsl11HasIq7SPRsA,bxPv1VccaDfXkP4yvmS5aw,left
1300,183,tDh8gqYotF-rRId0X_JSVg,9I0YM5nDr7Bb6NMKtbMhxg,left
957,338,we7rLDbFttiEtoGzXSF6nw,0_2jOj27ub7-TPGdm1dTAA,left
858,172,d8gU9LEV0NKCJ5S3Wr7bSQ,7CXveUX3HXtz_B7-C4Lmfw,left
822,751,XJ43c4ZGFCncl7kpwFtTEg,JrPAbg2XZYVyPSEtgr7i4w,right
1128,1131,RzaP6NtRkhpAKUmx3Q1VJQ,SK1q5KoDh6cYbN4762mfxQ,right
602,1293,oXkURnTNOIF8aPjJ4uS2vA,rat3zyM5_6odY7w6K8Wptw,left
619,1129,sr7QZhO_jfbTwzf9V6dK0Q,S5aUWoRzj4E2TI1RTYiWYQ,right
1123,1358,REXdQUENqPiM5xZvXFi_fA,8dWqgFm4tH18x0F2Yow6LQ,right
1100,1266,McH-zLUXVBogWjq3C0tnAQ,ml3ZmEwuzeBX4UgO-RTfLw,left
1397,1229,OXzTnmTuGmP4acFp1sCpnA,hPDKW6yx8YURaBek3GyKXQ,right
261,663,apM2PeoUusYA84wRF1xRAg,-5jSwiVyTZ3UCpP453LLrA,right
1036,1402,9MvR7yWaPdkeg-7r1gT0ZQ,QQ2YHu2OVcWCeyULv5Dvyg,left
923,1286,q5XTr_2zNUEQvReC_StNgA,puW6CEhvLXChuHMXOhcf7Q,none
354,236,49l1lmbwoV0aMTW_kVYd0g,T9CYtxGUCchPTBbH4aiG3A,none
149,486,wWr-BN1QUAoWXry6FzfbEg,XVa61ZKkEKErpf7H_V952Q,none
566,371,hhBxqGv6OkswyB8DV_8dpA,8746E8OkMuymVDZBQTUdTQ,none
366,351,71CzfCBi8pNr1Tv6fSJdAA,3lKzgUWFFZKts8asgiLbkw,left
1322,327,xFDbJQ68FIwhsFHh1b2g1w,yZCu64UQEvQBud5yEZKNeQ,none
560,1374,gkLFSid0A9fX4EeaOrWrdA,D-aqvUa7Z8_AXy9y59VsXg,right
275,1095,f9LQQXsN0PttbppwbPjfcg,LSBlxtAVvUCTLzGJP4ugGg,left
484,1395,WwCrVmiK1tTEIAn49bApwg,Mt0mTM0LqMAPdqhnoEFjzg,right
743,1273,HqTk_3cntSWxyaNsFaut0g,ndBkZNHdCNiqiDJoB4NhSQ,left
41,963,8h2fvwlEGwVsXT55bDUiLg,xBpT7jcyi8hNk7kK9nlL7w,right
732,865,FYY7Uk8k6_Io_UHAtWNAMg,fq0UpPhwxhzK2JTZ9uT8eA,none
945,1189,u3KOnw8LDEgtDh7_bTNpTA,bLBcZUPUEDxwYPXf_u6oHw,none
843,852,ah0Bs5t5zPL9IHh0_jl1Jw,c63P1dMnIB5U-L6hCjkQyA,left
115,38,g0bMY6dMrdP-UphtAwuMNw,7efGzC-y-fFlhPj6nednaw,left
1256,671,lHnq9SXj4szbE8B9E4vKiw,0nkjeEhb_ic9pq2gkkTicQ,right
1077,795,HfBooURJthOsmYRTykcXMg,Tn32KDrTtJct_GBDTRmnSw,left
1264,951,mZ0QkFzYTlvarUAD5n8T4Q,vKSfaDDaEkYyQD-7y2BHjQ,none
68,734,KGBr6PCiEjOrr_TN7pf7Og,GhDyemny6OoKVhK-bYqwWQ,right
764,1039,NTAIvsaxqB3aTZCcY0nvHA,9bD0yZSbCrqZFyON6ovohg,left
711,1100,An08ma2bypIS3h4axZEgJA,McH-zLUXVBogWjq3C0tnAQ,none
362,810,5DuRSPP1BHAySZ5vRy3NTQ,WDVqyL6eOp5zKYwwHOqjdg,right
878,1343,i9g6106ggjO334SkKovvMg,1x6Oh6UmGNKstCV3ccGTOw,left
187,476,AmnBtPlNz0K3c-E5v9Z3Nw,UsjsICqxCAmRG63A1yKhdQ,none
1077,942,HfBooURJthOsmYRTykcXMg,tbtclyZsZcSTK7dLTwi_0A,left
294,1258,o2QuLU7SiESXbwHoDOQSmQ,loNqaxYdkNWz87u9NpxKhg,left
851,271,buNBJFWO_epEj0B4tHJorQ,eDYfF1jVD2ts_lFADs38_g,left
512,1165,aVhSKEwB7MroXa_O6aABiw,YVE_3Z7fVtrpgyXetH_GYw,left
684,1182,2bOm5sh3IChneLmOUclAGQ,aO7-LyXJgG3bkfdKHulQWQ,right
1459,818,merJGHMf2ewSZYYRd7M30w,WmkL8BMSEX3zsQxeiaQ6Ug,right
1149,319,VHWjojadhnZ7XKqAPcmRPQ,wHnApvvfl6q7eOtxapDKDQ,none
276,560,f9xXpFomdanlNvI0Dx2lYA,gkLFSid0A9fX4EeaOrWrdA,left
366,1411,71CzfCBi8pNr1Tv6fSJdAA,VAhRhT9uxyAHsh1KyOZG7Q,left
1158,1030,XCmEiTpZrIl-V6j1KsEz9A,8nJHSdt8StodyuH643nydA,left
1325,550,xumL4wHKTHexYwo_Z49H0A,eyfK0a9gkw3O_7TCPpjsAg,none
431,1413,MCQdEQEasgECfwysFSGByw,VhSSuLlHYvpjmryHVNkcSw,right
819,1347,WzzSsJu1wm9vKjscdhi1Dg,2q2ucMBf-3ZJisdjcyi-JQ,left
81,692,PnDiDhAVYtvsxnjYhjBtvg,51015ie9AidiuzK_PS4C3g,left
242,1361,WecKLQv9AFV5aX9wPWtE5g,9VsDPpNLc1TqgHP4U2Ne-g,left
1462,1420,oQfdqMMncfOW0BXKOUepLw,YONhVh3Sba2qD29wjuUruQ,right
790,914,TEyD6bb1nIyrmZ4_eo-7sA,oFuf8sMr6fsaf993WzfPrQ,left
833,4,Zcl_Ue163zr0bQdRNHE4WA,0Dd1zpnoaVcv2QJP_k2ZkA,right
